region,Year,longitude,latitude,Population growth (annual %),"Population, total","Current account balance, Percent of GDP, ","Employment, Persons, Millions","General government gross debt, Percent of GDP, ","General government net debt, National currency, Billions","General government net debt, Percent of GDP, ","General government net lending/borrowing, Percent of GDP, ","General government revenue, Percent of GDP, ","General government structural balance, National currency, Billions","General government structural balance, Percent of potential GDP, ","General government total expenditure, Percent of GDP, ","Gross domestic product per capita, constant prices, National currency, Units","Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units","Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units","Gross domestic product per capita, current prices, U.S. dollars, Units","Gross domestic product, current prices, Purchasing power parity; international dollars, Billions","Gross domestic product, current prices, U.S. dollars, Billions","Gross national savings, Percent of GDP, ","Population, Persons, Millions","Six-month London interbank offered rate (LIBOR), Percent, ","Total investment, Percent of GDP, ","Unemployment rate, Percent of total labor force, ",GDP per capita growth rate,Investment growth rate,Date,Classification,Revenue,Other Revenue,  Total Revenue,Cost Of Goods Sold,  Gross Profit,Selling General & Admin Exp.,R & D Exp.,Depreciation & Amort.,Other Operating Expense/(Income),"  Other Operating Exp., Total",  Operating Income,Interest Expense,Interest and Invest. Income,  Net Interest Exp.,Income/(Loss) from Affiliates,Currency Exchange Gains (Loss),Other NonOperating Inc. (Exp.),  EBT Excl. Unusual Items,Restructuring Charges,Merger & Related Restruct. Charges,Impairment of Goodwill,Gain (Loss) On Sale Of Invest.,Gain (Loss) On Sale Of Assets,Asset Writedown,Legal Settlements,Other Unusual Items,  EBT Incl. Unusual Items,Income Tax Expense,  Earnings from Cont. Ops.,Earnings of Discontinued Ops.,Extraord. Item & Account. Change,  Net Income to Company,Minority Int. in Earnings,  Net Income,Pref. Dividends and Other Adj.,Unnamed: 38,  NI to Common Incl Extra Items,  NI to Common Excl. Extra Items,Per Share Items,Basic EPS,Basic EPS Excl. Extra Items,Weighted Avg. Basic Shares Out.,Diluted EPS,Diluted EPS Excl. Extra Items,Weighted Avg. Diluted Shares Out.,Normalized Basic EPS,Normalized Diluted EPS,Dividends per Share,Payout Ratio %,Shares per Depository Receipt,EBITDA,EBITA,EBIT,EBITDAR,As Reported Total Revenue*,Effective Tax Rate %,Current Domestic Taxes,Current Foreign Taxes,Total Current Taxes,Deferred Domestic Taxes,Total Deferred Taxes,Normalized Net Income,Interest Capitalized,Interest on Long Term Debt,NonCash Pension Expense,Filing Date,Restatement Type,Calculation Type,Supplemental Operating Expense Items,Advertising Exp.,Selling and Marketing Exp.,General and Administrative Exp.,Net Rental Exp.,Imputed Oper. Lease Interest Exp.,Imputed Oper. Lease Depreciation,Unnamed: 78,"StockBased Comp., COGS","  StockBased Comp., Total",U.S. GAAP Summary,Net Income ,NI to Common Incl. Extra Items,Diluted Net Income,Basic EPS Incl. Extra Items,Basic EPS Excl. Extra Items.1,Weighted Avg. Basic Shares Out..1,Diluted EPS Incl. Extra Items,Diluted EPS Excl. Extra Items.1,Weighted Avg. Diluted Shares Out..1,regional_revenues,log_GDP_per_capita,log_Population_total,log_Investment_total_perc_gdp,log_Net_Income,log_regional_revenues,investment_total_perc_gdp,five_other_regions,east_asia,south_asia
Combined Other Five Regions,1998.0,-14.380389661172162,24.556543952133698,1.5044414373823538,31298465.89047619,-4.856873877447242,20.5659375,66.54800717948719,1929.543252525252,53.71594083694085,-2.7069366883116883,29.731014379084957,-7.584913043478261,-1.3597065217391306,32.724282002801125,1167587.6644502294,22143.98633744959,16252.966876214832,10535.06989082552,1106.0711788902797,1041.5648368570617,18.28238699771561,42.67647297394053,5.54,23.089503267973857,10.654209544008484,0.022427795821251092,0.046908428927816985,Mar311998,Reclassified,7881.0,761.0,8642.0,6370.0,2272.0,1217.0,,551.0,,1768.0,504.0,283.0,77.0,206.0,69.0,31.0,13.0,411.0,,,,174.0,5.0,,,,580.0,133.0,447.0,,,447.0,13.0,460.0,,,460.0,460.0,,0.446592,0.446592,1030.021,0.421615,0.421615,1117.131,0.262009,0.241578,0.166,0.321739,5.0,1055.0,504.0,504.0,3233.0,8642.0,0.22931,54.0,79.0,133.0,,,269.875,,,71.0,1999-05-30,RC,REP,,,1217.0,,2178.0,988.864272,1189.135728,,,,,1308.0,1308.0,665.0,,0.635,1030.021,,0.595,1117.131,,10.005321241430645,17.259079641225373,3.1393781102711555,6.131226489483141,,23.089503267973857,1,0,0
Combined Other Five Regions,1999.0,-14.380389661172162,24.556543952133698,1.4668456486042687,31692360.75771757,-2.389927399323281,20.8391,66.09192472527471,2899.3923055555547,50.35912333333333,-1.867839563978084,29.84047632300232,-11.166583333333335,-0.9321666666666666,31.93401615613988,1149957.3015432905,22594.496393464047,16792.018178268347,10989.482039840736,1172.2302897371715,1101.498421795965,19.06180118338764,43.193820184269235,5.53,21.546500205415498,10.441355708245244,0.02034457794315769,-0.06682703584613581,Mar311999,Reclassified,8086.0,806.0,8892.0,6636.0,2256.0,1195.0,,619.0,,1814.0,442.0,336.0,75.0,261.0,62.0,92.0,23.0,174.0,,,,48.0,3.0,,,,225.0,19.0,206.0,,,206.0,,206.0,,,206.0,206.0,,0.195345,0.195345,1054.543,0.191827,0.191827,1120.8,0.103125,0.097028,0.179,0.548543,5.0,1061.0,442.0,442.0,1509.0,8892.0,0.084444,21.0,25.0,46.0,27.0,27.0,108.75,54.0,,94.0,2000-05-30,RC,REP,,,1195.0,,448.0,232.375808,215.624192,,,,,230.0,230.0,,,0.109,1054.543,,0.1026,1120.8,7608.0,10.025461633190885,17.271586224244864,3.070213399899889,5.327876168789581,8.936955604225226,21.546500205415498,1,0,0
Combined Other Five Regions,2000.0,-14.380389661172162,24.556543952133698,1.5030367405582925,32086394.21984812,-0.19909704614485746,21.351900000000008,70.88666525892407,2893.359549037169,53.82198969995522,0.1802371759207748,31.173885150497146,-113.67942857142856,-1.3968896551724137,31.14066668521197,1143705.0670596142,23454.3167622549,17793.973060803386,11579.849148595591,1246.9948645127618,1169.0275746163686,20.715229280381454,43.638094505765686,6.65,21.698088324292932,10.232898787878787,0.038054416164795324,0.0070353940283689465,Mar312000,Restated,8940.0,,8940.0,7020.0,1920.0,1188.0,,648.0,,1836.0,84.0,357.0,88.0,269.0,75.0,136.0,2.0,244.0,,,,219.0,30.0,,,,5.0,56.0,51.0,,,51.0,11.0,62.0,,,62.0,62.0,,0.06,0.06,1074.823,0.06,0.06,1074.823,0.15,0.15,0.179,NM,5.0,732.0,84.0,84.0,1390.0,,11.2,24.0,17.0,41.0,15.0,15.0,163.5,38.0,395.0,107.0,2002-07-15,RS,REP,,84.0,1188.0,,658.0,302.4168,355.5832,,,,,902.0,902.0,,0.42,,,0.42,,,7553.0,10.06280984061135,17.283942642168366,3.07722416101106,4.127134385045092,8.929700114313448,21.698088324292932,1,0,0
Combined Other Five Regions,2001.0,-14.380389661172162,24.556543952133698,1.5065919540229888,32465028.84454023,-1.099485590858417,21.4016,69.98629663865546,2600.825058639129,51.50203941899886,-1.4702654871851937,29.41368064746004,-102.706725,-1.8411172413793102,31.03995613416911,1145140.8403471978,23552.331015842567,18245.577394658318,11542.859357826312,1288.932103517929,1200.9137532395564,19.322467547818608,44.14409427581102,3.73,21.859354757536522,10.556565533596837,0.0041789430313059475,0.00743228762061232,Mar312001,Restated,9278.0,,9278.0,8757.0,521.0,141.0,,,,141.0,380.0,389.0,93.0,296.0,64.0,71.0,,219.0,,,,,69.0,,,,150.0,69.0,81.0,,,81.0,14.0,67.0,,,67.0,67.0,,0.062296,0.062296,1075.496,0.062,0.062,1085.163,0.114249,0.113231,0.179,3.074626,5.0,1095.0,426.0,380.0,1607.0,,0.46,15.0,7.0,22.0,47.0,47.0,122.875,35.0,424.0,108.0,2003-07-18,RS,REP,,81.0,,141.0,512.0,244.24448,267.75552,,,,,452.0,452.0,,0.21,0.21,,0.208,0.208,,7799.0,10.066980076110653,17.29567403240547,3.0846289652741707,4.204692619390966,8.961750799330497,21.859354757536522,1,0,0
Combined Other Five Regions,2002.0,-14.380389661172162,24.556543952133698,1.5177604679802958,32837860.82374795,-1.39363115942029,21.410049999999995,69.56422793406531,5217.3132865076095,50.553946858288775,-2.5131319861549435,28.853112041467305,-119.75365656565658,-7.2114249999999975,31.438154246835662,1203726.4115802094,23745.27193911622,18678.562717587607,11862.893847091353,1333.8142931416044,1239.1470223785168,19.584042553191487,44.648600243415444,1.88,21.806530555568266,10.97998830039526,0.008192009663241741,-0.0024165490040388704,Mar312002,Reclassified,8340.0,,8340.0,8291.0,49.0,159.0,,,,159.0,110.0,374.0,50.0,324.0,22.0,46.0,1.0,367.0,,,,,145.0,,,22.0,200.0,71.0,129.0,,,129.0,13.0,142.0,,,142.0,142.0,,0.13,0.13,1076.042,0.13,0.13,1077.966,0.23,0.22,,NM,5.0,660.0,102.0,110.0,1152.0,,NM,0.0,1.0,1.0,71.0,71.0,242.4,7.0,381.0,127.0,2004-08-02,RC,REP,,43.0,,159.0,492.0,204.41616,287.58384,,,,,246.0,246.0,,0.11,0.11,,0.11,0.11,,6951.0,10.075138713396743,17.3070927010769,3.0822094917030642,4.955827057601261,8.846640813100485,21.806530555568266,1,0,0
Combined Other Five Regions,2003.0,-14.380389661172162,24.556543952133698,1.567678776683087,33201154.373624794,-0.7807929765886286,21.63395,68.24176132808057,5338.527482543191,52.748447706705065,-2.125879517459025,29.191289287612967,-87.05158823529409,-2.821888888888889,31.400368658590388,1247844.0938514494,23967.38233230695,19198.49923501705,13168.969048081843,1398.5012539380969,1316.6842177109975,20.769903011881738,45.25963254475704,1.23,22.25885041337061,10.812675889328062,0.009353878690470552,0.02074240359555257,Mar312003,12,7688.0,,7688.0,7263.0,425.0,130.0,,,,130.0,295.0,310.0,63.0,247.0,39.0,,1.0,86.0,,,,11.0,60.0,,,,135.0,50.0,85.0,,,85.0,13.0,72.0,,,72.0,72.0,,0.067098,0.067098,1073.054,0.067,0.067,1073.054,0.037975,0.037975,,0.180555,5.0,971.0,303.0,295.0,1398.0,,0.37037,16.0,3.0,19.0,31.0,31.0,40.75,10.0,320.0,132.0,2005-07-26,NC,REP,,40.0,,130.0,427.0,152.732776,274.267224,,,,,230.0,230.0,,,0.11,1073.054,,0.11,1073.054,6385.0,10.084449115470317,17.31809520357215,3.1027397009096265,4.276666119016055,8.76170676846664,22.25885041337061,1,0,0
Combined Other Five Regions,2004.0,-14.380389661172162,24.556543952133698,1.5915281198686373,33585526.42703202,-0.4718728260869565,21.88025,68.23745350185528,4952.794798548266,49.64442665912519,-1.3544500000000002,29.8308579674294,-35.08383333333333,-1.4092380952380954,31.274177272727275,1299132.3729760442,24780.265831948,20411.929215750213,14674.758267156863,1492.7153948849107,1417.5525827704992,21.36834334142901,45.765191815856774,1.79,22.94583488976605,10.343927220026352,0.0339162403457518,0.030863430214831625,Mar312004,12,7560.0,,7560.0,7008.0,552.0,147.0,,,,147.0,405.0,279.0,63.0,216.0,58.0,,29.0,276.0,,,,,46.0,,,,230.0,85.0,145.0,,,145.0,15.0,130.0,,,130.0,130.0,,0.121486,0.121486,1070.077,0.121,0.121,1070.077,0.147185,0.147185,,0.107692,5.0,1084.0,415.0,405.0,1450.0,,0.369565,14.0,4.0,10.0,75.0,75.0,157.5,1.0,280.0,192.0,2005-07-26,NC,REP,,87.0,,147.0,366.0,129.833376,236.166624,,,,,792.0,792.0,404.0,,0.37,1070.077,,0.361,1118.117,6287.0,10.11780288280711,17.32960577102898,3.133136433751222,4.867534450455582,8.74623928838306,22.94583488976605,1,0,0
Combined Other Five Regions,2005.0,-14.380389661172162,24.556543952133698,1.6963199917898195,33977242.95408456,0.33847079152731363,22.25505,61.47621419328601,3443.738262854792,44.293218497189095,0.5635012503024927,31.0457163372859,-134.92883526383525,-1.3827927927927928,30.482488733833453,1335630.26953653,25313.251948675243,21447.5499297954,16133.029930967605,1594.129973124902,1524.797558797432,22.51368798446794,46.28664767689685,3.77,23.34749623523143,10.066823504611332,0.021508490681326545,0.017504760554366342,Mar312005,Restated,6982.0,790.0,7772.0,5942.0,1830.0,490.0,,723.0,,1213.0,617.0,265.0,86.0,179.0,24.0,41.0,14.0,517.0,30.0,,,,71.0,16.0,,29.0,513.0,121.0,392.0,,,392.0,15.0,377.0,,,377.0,377.0,,0.351966,0.351966,1071.126,0.341771,0.341771,1126.485,0.287664,0.273527,,,5.0,1340.0,637.0,617.0,1456.0,7772.0,0.235867,2.0,28.0,30.0,91.0,91.0,308.125,,265.0,29.0,2006-06-05,RS,REP,,84.0,490.0,,116.0,47.14704,68.85296,,8.0,8.0,,716.0,716.0,366.0,0.334,,1071.126,0.325,,1126.485,6443.0,10.139083330021993,17.34120153360267,3.1504897507523997,5.932245187448011,8.770749549138642,23.34749623523143,1,0,0
Combined Other Five Regions,2006.0,-14.380389661172162,24.556543952133698,1.7668505747126435,34387107.0687192,0.6423403010033446,22.6838,54.67530774470528,3195.611301384889,38.3219584533114,1.898453808717162,32.26420313785593,-247.91142857142853,-1.313883311883312,30.365674071684012,1380809.7818276216,25940.11158912707,22632.626205839726,17476.41622617221,1693.0562815491412,1628.9038097134505,23.563415700760608,46.820549190110846,5.27,23.840412758792855,9.232340131752306,0.024764089644540244,0.02111217916453123,Mar312006,Reclassified,7562.0,651.0,8213.0,6337.0,1876.0,438.0,,727.0,,1165.0,711.0,215.0,92.0,123.0,28.0,7.0,2.0,625.0,48.0,,,,27.0,12.0,,,616.0,152.0,464.0,3.0,,467.0,16.0,451.0,,,451.0,448.0,,0.404057,0.401369,1116.178,0.397876,0.395241,1138.545,0.335631,0.329038,,,5.0,1438.0,740.0,711.0,1530.0,8213.0,0.246753,95.0,4.0,99.0,53.0,53.0,374.625,1.0,216.0,24.0,2007-06-04,RD,REP,,,438.0,,92.0,36.60864,55.39136,,12.0,12.0,,,,,,,,,,,6719.0,10.163545759677953,17.353192257576634,3.1713821557550226,6.111467339502679,8.81269461292015,23.840412758792855,1,0,0
Combined Other Five Regions,2007.0,-14.380389661172162,24.556543952133698,1.77534421182266,34802967.03222496,-0.7934828874024522,22.9749,49.543861453935996,1978.0248186617307,33.08403400521048,1.4925364093463471,32.16787358231831,-307.4233702273702,-1.6245645645645648,30.675333454330353,1450499.6451582704,26618.6728547364,23772.764073490267,19418.455974946504,1777.1150766376113,1727.6503438331852,24.015603663413852,47.301922897854794,5.25,25.28490992766002,8.715648695652174,0.026158764324427874,0.06059027515513149,Mar312007,Reclassified,7861.0,631.0,8492.0,6703.0,1789.0,436.0,,716.0,,1152.0,637.0,165.0,143.0,22.0,5.0,7.0,13.0,600.0,84.0,,,,47.0,2.0,350.0,396.0,611.0,173.0,438.0,134.0,,304.0,14.0,290.0,,,290.0,424.0,,0.254133,0.37156,1141.133,0.251674,0.368,1151.943,0.316352,0.313383,,,5.0,1330.0,644.0,637.0,1557.0,8492.0,0.283142,130.0,9.0,121.0,,,361.0,5.0,,343.0,2008-05-30,RC,REP,,,436.0,,227.0,83.132848,143.867152,,10.0,10.0,,,,,,,,,,,7047.0,10.189368235512317,17.36521320065701,3.230207772242035,5.66988092298052,8.860357273327022,25.28490992766002,1,0,0
Combined Other Five Regions,2008.0,-14.380389661172162,24.556543952133698,1.7649497126436775,35228753.856547624,-2.1029788740245268,22.941000000000006,49.01538769710783,1896.2161500721493,30.80064935064935,0.07389696431932433,32.10282998574925,-324.14822779922787,-2.8827996567996568,32.02916221666533,1467124.1799118537,26370.523644234814,23948.80289618457,20776.32928736885,1816.9172101310087,1780.4613358578213,23.06806073210105,47.858594258573,3.05,25.920959202133254,8.39739420289855,-0.00932237350283327,0.025155291290060774,Mar312008,Restated,8215.0,543.0,8758.0,6750.0,2008.0,361.0,,692.0,,1053.0,955.0,161.0,111.0,50.0,26.0,21.0,2.0,912.0,1.0,,,3.0,14.0,,,,922.0,194.0,728.0,2.0,,726.0,14.0,712.0,,,712.0,714.0,,0.618841,0.620579,1150.537,0.614266,0.616,1153.932,0.483252,0.48183,0.05,,5.0,1624.0,963.0,955.0,1798.0,8758.0,0.210412,15.0,1.0,16.0,,,556.0,15.0,,72.0,2009-05-30,RS,REP,,,361.0,,174.0,75.149904,98.850096,,3.0,3.0,,,,,,,,,,,7278.0,10.180002136724493,17.3773731780355,3.2550518770545005,6.568077911411976,8.892611378172106,25.920959202133254,1,0,0
Combined Other Five Regions,2009.0,-14.380389661172162,24.556543952133698,1.6923604269293928,35648328.52631363,-2.7412662486064656,22.168949999999995,53.45153696902101,6574.655743478742,32.663311244311245,-4.604486281627277,30.309044897959186,-521.1656512226511,-3.879515229515228,34.912351762523194,1458148.8334247717,25439.86535517731,23320.744424035704,18582.655921791324,1784.6230697687768,1719.6964914818102,19.779347682552608,48.386239694138524,1.12,23.28752079634427,9.800479710144927,-0.03529161201396813,-0.10159494427861517,Mar312009,12,8509.0,483.0,8992.0,7971.0,1021.0,369.0,,689.0,,1058.0,37.0,165.0,95.0,70.0,4.0,181.0,30.0,314.0,78.0,,5.0,12.0,8.0,,,,401.0,43.0,358.0,,,358.0,17.0,375.0,,,375.0,375.0,,0.33,0.33,1151.23,0.33,0.33,1151.23,0.19,0.19,,NM,5.0,640.0,32.0,37.0,722.0,8992.0,NM,11.0,2.0,9.0,,34.0,213.3,4.0,169.0,16.0,2010-05-20,NC,REP,,,369.0,,82.0,31.962944,50.037056,,1.0,1.0,,,,,,,,,,,7336.0,10.14407272479765,17.38921281806801,3.1479176289533637,5.926926025970411,8.9005490139363,23.28752079634427,1,0,0
Combined Other Five Regions,2010.0,-14.380389661172162,24.556543952133698,1.5057023809523813,36060144.29092775,-1.7236335562987732,22.093950000000003,53.430920716112524,7096.989515262515,33.979896769896776,-3.507512820305988,30.33968811002662,-554.6789682539682,-3.7124085213032583,33.84582683444919,1517842.3130945247,25925.00959442999,24066.968875781622,19988.782625147447,1856.121771313743,1811.060303335247,21.273903564520584,48.890004697531175,0.52,23.604672235643392,9.663354534161488,0.01907023612269043,0.0136189439001555,Dec312010,12,8482.664546,427.999893,8910.664439,7439.99814,1470.666299,313.333255,,722.666486,2.666666,1038.666407,431.999892,150.7,23.999994,126.7,7.999998,13.3,17.3,282.666596,8.0,,,24.0,4.0,37.3,,,209.333281,17.3,226.66661,,,226.66661,17.3,209.333281,,,209.333281,209.333281,,,,,,,,,,,,5.0,1145.333047,431.999892,431.999892,,8910.664439,NM,7.999998,,7.999998,,25.3,159.333294,,,,2012-03-29,NC,ANNU,,,313.333255,,,,,,7.999998,7.999998,,,,,,,,,,,6542.0,10.162963403181747,17.400698777143745,3.1614446685234694,5.343927627800058,8.785998208098329,23.604672235643392,1,0,0
Combined Other Five Regions,2010.0,-14.380389661172162,24.556543952133698,1.5057023809523813,36060144.29092775,-1.7236335562987732,22.093950000000003,53.430920716112524,7096.989515262515,33.979896769896776,-3.507512820305988,30.33968811002662,-554.6789682539682,-3.7124085213032583,33.84582683444919,1517842.3130945247,25925.00959442999,24066.968875781622,19988.782625147447,1856.121771313743,1811.060303335247,21.273903564520584,48.890004697531175,0.52,23.604672235643392,9.663354534161488,0.01907023612269043,0.0136189439001555,Dec312010,12,8482.664546,427.999893,8910.664439,7439.99814,1470.666299,313.333255,,722.666486,2.666666,1038.666407,431.999892,150.7,23.999994,126.7,7.999998,13.3,17.3,282.666596,8.0,,,24.0,4.0,37.3,,,209.333281,17.3,226.66661,,,226.66661,17.3,209.333281,,,209.333281,209.333281,,,,,,,,,,,,5.0,1145.333047,431.999892,431.999892,,8910.664439,NM,7.999998,,7.999998,,25.3,159.333294,,,,2012-03-29,NC,ANNU,,,313.333255,,,,,,7.999998,7.999998,,,,,,,,,,,7198.664867,10.162963403181747,17.400698777143745,3.1614446685234694,5.343927627800058,8.881650852670036,23.604672235643392,1,0,0
Combined Other Five Regions,2011.0,-14.380389661172162,24.556543952133698,1.3724066091954026,36447117.47479473,-1.6612174211100583,22.240149999999996,54.16793115260289,2850.9732945845003,36.130914565826345,-2.6665261156483355,30.645499490644283,-529.5503809523809,-3.235416875522138,33.31240591392823,1596672.0961745672,26188.234716034676,25179.119703744884,22006.576527910158,1932.6153720303905,1904.2362533092185,21.451140087808174,49.277814807445935,0.51,22.753330921737838,9.522698859401467,0.010153327837581159,-0.03606664415445726,Dec312011,Reclassified,9460.0,527.0,9987.0,8162.0,1825.0,436.0,,691.0,11.0,1138.0,687.0,151.0,32.0,119.0,6.0,10.0,158.0,710.0,12.0,3.0,,21.0,3.0,8.0,,,679.0,7.0,672.0,,,672.0,18.0,654.0,,,654.0,654.0,,327.65531,327.65531,1.996,327.65531,327.65531,1.996,213.301603,213.301603,,,5.0,1368.0,687.0,687.0,1523.0,9987.0,0.010309,17.0,9.0,8.0,,1.0,425.75,1.0,152.0,160.0,2013-03-15,RC,REP,,,436.0,,155.0,48.98124,106.01876,,13.0,13.0,,,,,,,,,,,8253.0,10.173065532253164,17.411372931667536,3.1247115488217774,6.483107351457199,9.018332049592685,22.753330921737838,1,0,0
Combined Other Five Regions,2012.0,-14.380389661172162,24.556543952133698,1.450504838766027,36914306.27223911,-1.975212983700386,22.60215,55.70318356562485,7247.409442110175,37.69000326797385,-2.239163088711001,31.174664324530585,-528.0741854636592,-3.441858813700919,33.41258941288008,1527449.2507772308,26525.33303482468,25939.5912486177,22181.74166904522,2010.3967212753525,1970.8979819269812,21.46830361364404,49.78480869212186,0.69,23.298614994048506,9.768249177489178,0.012872128360129851,0.023965021832900838,Dec312012,Restated,10236.0,591.0,10827.0,9367.0,1460.0,466.0,,705.0,8.0,1163.0,297.0,167.0,25.0,142.0,66.0,7.0,17.0,79.0,36.0,71.0,58.0,1.0,3.0,15.0,,30.0,41.0,73.0,114.0,30.0,,84.0,16.0,68.0,,,68.0,98.0,,34.068136,49.098196,1.996,34.068136,49.098196,1.996,16.720941,16.720941,,,5.0,994.0,298.0,297.0,1181.0,10827.0,NM,1.0,1.0,0.0,,73.0,33.375,3.0,170.0,35.0,2014-03-20,RS,REP,,,466.0,,187.0,68.410584,118.589416,,15.0,15.0,,,,,,,,,,,8981.011375191334,10.18585551891042,17.424109737727754,3.1483939164893755,4.219507705176107,9.102867780254195,23.298614994048506,1,0,0
Combined Other Five Regions,2013.0,-14.380389661172162,24.556543952133698,1.4067177095342909,37312590.54726967,-2.388422270955165,22.8178,57.4729704534296,-2949.662258636789,38.54422175536882,-2.3775284023820253,31.264861752595774,-649.552036758563,-3.449023391812865,33.722361480518096,1532363.7606850981,26627.864468227606,26432.045339855544,22584.14204871825,2086.9007609491164,2037.6581555516946,21.58591762917933,50.28068210128395,0.41,23.537703801517633,9.560609754689755,0.0038654154980188866,0.010261932201987234,Dec312013,12,10818.0,603.0,11421.0,9621.0,1800.0,439.0,,706.0,17.0,1128.0,672.0,166.0,13.0,153.0,65.0,24.0,174.0,256.0,5.0,,,8.0,,16.0,,57.0,300.0,16.0,284.0,3.0,,281.0,17.0,264.0,,,264.0,267.0,,123.134328,124.533582,2.144,123.134328,124.533582,2.144,66.697761,66.697761,,,5.0,1370.0,672.0,672.0,1536.0,11421.0,0.053333,55.0,1.0,56.0,,40.0,143.0,4.0,170.0,98.0,2015-03-19,NC,REP,,,439.0,,166.0,60.121216,105.878784,,14.0,14.0,,,,,,,,,,,9473.73519128662,10.189713482885935,17.434841375841646,3.1586035525338954,5.575949103146316,9.156278531993904,23.537703801517633,1,0,0
Combined Other Five Regions,2014.0,-14.380389661172162,24.556543952133698,1.3448002655207352,37721448.08616148,-2.9394393939393937,23.15675,58.48422378596828,-3072.71925630252,39.713419701213816,-3.2537343967822294,30.935697700132685,-706.8610586080583,-3.3263296703296703,34.262818217992695,1549756.031307472,26836.061316985917,26708.45032744072,22598.23079586325,2173.6357247793853,2109.8745719761587,21.411077326456045,50.80111202106822,0.33,23.242750444562308,9.357401847041848,0.00781875876703264,-0.012531101565493752,Dec312014,12,11050.0,669.0,11719.0,9391.0,2328.0,449.0,,831.0,37.0,1317.0,1011.0,139.0,17.0,122.0,39.0,37.0,3.0,888.0,39.0,,,10.0,,,,,859.0,157.0,702.0,,,702.0,16.0,686.0,,,686.0,686.0,,319.962686,319.962686,2.144,319.962686,319.962686,2.144,251.399253,251.399253,,,5.0,1830.0,1011.0,1011.0,1992.0,11719.0,0.18277,124.0,1.0,125.0,,32.0,539.0,2.0,141.0,3.0,2016-03-17,NC,REP,,,449.0,,162.0,43.679088,118.320912,,11.0,11.0,,,,,,,,,,,9720.92660070816,10.197501833558166,17.445739405399888,3.145993274574853,6.530877627725885,9.1820362222019,23.242750444562308,1,0,0
Combined Other Five Regions,2015.0,-14.380389661172162,24.556543952133698,1.2931279390699788,38127350.54346156,-4.3517125199362034,23.528049999999997,62.43008510354497,51815.02446451915,42.56941503267974,-4.9363779428904815,29.953128227606825,-781.6033528693529,-2.838852258852259,34.960039661553324,1529000.1020778941,27101.65185684711,25884.8903358992,20554.84574764509,2237.687802465723,2133.3499078605128,19.926598538577267,51.30147968392284,0.48,23.705143078866914,9.098821587301586,0.009896777948300572,0.019894058382095903,Dec312015,Reclassified,10826.0,507.0,11333.0,8829.0,2504.0,415.0,,757.0,121.0,1293.0,1211.0,146.0,24.0,122.0,149.0,58.0,2.0,1178.0,27.0,,,4.0,1502.0,4.0,25.0,,2628.0,120.0,2508.0,,,2508.0,15.0,2493.0,,,2493.0,2493.0,,1162.77985,1162.77985,2.144,1162.77985,1162.77985,2.144,336.403917,336.403917,1.0,0.10389,5.0,1946.0,1211.0,1211.0,2135.0,11333.0,0.045662,,,196.0,,76.0,721.25,1.0,147.0,8.0,2017-03-16,RC,REP,,,415.0,,189.0,49.068936,139.931064,,10.0,10.0,,,,,,,,,,,9400.739070383614,10.207349959137364,17.456442444590337,3.165692032145481,7.821242083523558,9.148543589676246,23.705143078866914,1,0,0
Combined Other Five Regions,2016.0,-14.380389661172162,24.556543952133698,1.205691017713028,38541169.12319113,-4.343650119617225,23.91275,65.33237976041481,79898.79827124183,45.54806069094305,-4.965155078380736,28.984721093700642,-666.2780488400488,-2.9249792429792434,34.01603145715173,1630400.970624868,27263.069638441717,26358.65341619694,20434.9515147358,2303.4651989585313,2179.2920716865688,19.50838065764023,51.81512029403027,1.06,23.39735111842516,9.284011255411254,0.0059560126610447295,-0.012984184884171857,Dec312016,Reclassified,10885.0,513.0,11398.0,8629.0,2769.0,414.0,,756.0,34.0,1136.0,1633.0,145.0,22.0,123.0,147.0,107.0,1.0,1551.0,128.0,,,4.0,123.0,,,40.0,1590.0,221.0,1369.0,24.0,,1345.0,16.0,1329.0,,,1329.0,1353.0,,619.869402,631.063432,2.144,619.869402,631.063432,2.144,444.671175,444.671175,,0.264108,5.0,2350.0,1633.0,1633.0,2615.0,11398.0,0.138993,,,217.0,,4.0,953.375,2.0,147.0,10.0,2018-02-28,RD,REP,,,414.0,,265.0,64.52008,200.47992,,10.0,10.0,,,,,,,,,,,9454.65665968697,10.213288304869925,17.467237555809305,3.1526228158887437,7.192182058713246,9.154262667338243,23.39735111842516,1,0,0
